Feature1,Feature2,Feature3,Feature4,Label
0.05746900380058418,-1.0002391475854335,-1.6864418700760528,-0.5878655683561428,0.0
0.7237826719004788,2.062817357178512,0.017359590750622413,0.3001797630188556,0.0
-0.20076760025818682,-1.0305852684164798,0.5159030041598577,-0.4885225869652753,0.0
-0.5862297578898347,2.25407620191586,0.2492645226321061,0.7246583895903246,0.0
-0.13332217363245208,-1.0760065766692333,0.16217555103428216,-1.2456123169984201,0.0
-0.648866722421468,0.6558234207441449,-2.5175488962121833,0.06271731994473373,0.0
-1.6963054441178707,2.806605864470532,0.10250943370437746,0.11129392735879086,0.0
-0.6015587119751836,-0.5024436865340722,-0.5242801504665733,1.216994604713457,0.0
1.3476513184912724,1.4032294345031584,2.2727771895831395,2.0182925851150006,1.0
1.6020603921027798,-0.9700511406291298,-0.025125664058745705,-0.533975525367301,0.0
-1.5529831440022046,1.4767272396415827,0.18538693796537423,-1.0545055632703981,0.0
1.3104849327198669,2.314129485517022,2.018794665286585,2.1580722729277593,1.0
-0.08452741279603293,0.7212947127481956,0.08857746366383984,-1.4075117600998923,0.0
0.964405494769206,-1.2488493384681993,1.2801095891996652,1.0382305830184917,0.0
0.34778932292348286,0.45587628089428495,-0.7701776688636803,-0.9026655655478308,0.0
-2.364800494854135,-0.7773885051163096,-0.5621752765159048,-0.08095498217435121,0.0
2.6574489101477248,2.524188607992692,0.7173179807197623,2.8502266591830447,1.0
2.788447773021099,1.8593106891691753,2.682280394957616,1.8138162993900457,1.0
-0.403727883503343,-0.11847301324208795,-0.41061781785015466,-1.5962416572703593,0.0
0.18432828313752866,1.426541201764039,0.9398172403632524,-0.5486743156333731,0.0
-0.5476595192013789,1.5477074621639064,1.32145533255997,-1.2881076923431285,0.0
0.25169802747060827,-0.45311720978297404,-0.4528812870082539,0.8990666544033811,0.0
0.8007588642961222,0.6249256842321956,-1.3179949363300114,0.3968932200050109,0.0
1.947174141948439,-1.6072629960838365,1.17145094570491,1.580317018005957,0.0
0.08220146834329525,1.464985406826505,0.54436571712065,2.4136373559522557,0.0
0.14639539204720298,0.4571918034466896,-0.19546199002725195,1.3698478103673097,0.0
-1.6254230501482005,-0.2578343908841628,1.2470372436968822,0.32858723468292117,0.0
0.7400454996286813,0.04521642745663096,0.9934004323103037,0.5552045204608349,0.0
1.5267946023738332,2.188184166796288,2.4073088181559084,2.4323424845870667,1.0
-0.5465094189010272,-0.9813245937505819,-0.8069187338110684,-0.20746998282630036,0.0
2.5726444681605733,1.4444171349074728,1.7306932314112071,2.0190676615546903,1.0
-0.946183657272608,0.28046488465394087,1.1693441948797783,-0.4643810164302048,0.0
-0.8221968251328529,-0.10325204513093182,1.4739060696921822,0.5074634564535121,0.0
1.9130879752998637,1.1835326437441014,1.4715211573356837,0.39631764105341105,0.0
2.7079440285147625,2.508066743854527,2.5341548246033927,1.6331741126721924,1.0
2.4517698457263495,-0.8419734618166196,1.2598764513162928,1.2880419490349637,0.0
-0.01329153079390194,-0.23078056707510047,0.8391244127565541,-0.7148079995409731,0.0
1.1907811067581184,-0.7123631499299309,0.353862224865678,-0.007346320386038732,0.0
1.7456789908752848,2.195040916659159,2.0809798603747582,1.799859393936578,1.0
0.4637963845874945,-0.04670072595979342,0.06730614482875953,0.15611677113675904,0.0
2.182920072133952,1.9667838428319842,2.1059440284557085,2.454813087703659,1.0
-0.4473196280082577,1.3723506587836485,0.46583448963337354,0.6283484632470433,0.0
0.5956352093297417,0.17110027237647196,-0.3937362403469072,-1.5308575759830623,0.0
-0.12223465283373368,-2.564310434623222,-0.9832050768631709,-2.3118266594496757,0.0
-0.44122059072803227,-0.5990869818008522,2.2294885051524833,0.7434785015039193,0.0
-0.47381449726771,-0.5148159662588562,0.7068151199572479,-0.9542893092310566,0.0
-0.5999095986404397,0.8240104662407022,-0.5625260704718668,0.3510307949652943,0.0
1.8347996283650625,-1.2101901504356438,0.44269292234620305,0.009699880927452834,0.0
0.5387277601032012,-1.0978586554926582,1.0442663787473472,-0.348037066001918,0.0
0.4164681989857614,-1.8693538580632643,0.504848677246357,-0.37750182151272704,0.0
0.18901254514690335,-0.9698147502643433,0.8611014485284413,0.6211546825386955,0.0
-1.7513129547578639,-1.4923157699696958,0.41091945526817336,-0.31855800791461086,0.0
0.3523156884177024,0.6572541491213345,0.2185381411559842,0.13573457077221213,0.0
2.9436010831150354,2.019248659594438,2.252614901586273,2.3245829065837507,1.0
-0.7598264570956519,0.7695392501394184,2.081708873634347,-1.3395019476601566,0.0
-0.25058527786134194,0.1260222807055179,-0.42763440035301076,-0.40871142528013044,0.0
-2.094369864285612,0.9643086635731594,-1.138975537469815,0.2049245548699178,0.0
-0.038650633286801635,-0.9980179337266989,-0.4353434181665858,0.10529561579018099,0.0
0.17666112504397888,1.107021962380332,1.0818932808833999,0.930634675731361,0.0
-0.2908622951909642,-0.06903743130911945,-0.9290683105829087,1.2409443349485179,0.0
0.8877651290249268,0.4298729587147546,0.5015773568724574,-0.6042029189304077,0.0
-0.2640253733603592,-0.2116522815667045,-1.4569263187398218,-1.196353226591333,0.0
2.224512825134559,2.1834305122314275,1.5872601062941363,2.207492438955763,1.0
-0.7124279846120515,0.25291065725544715,1.5964071323530207,0.7741368439133434,0.0
-0.3345794556366519,-0.29664650587696967,0.5937382878908207,1.7191610500552,0.0
0.7309025101074423,-0.08924395981831297,0.7631818320443894,-0.5635061150378363,0.0
-0.07411522336283974,1.2056194845769543,1.744513213357955,0.737189708793643,0.0
0.25612093368120675,0.10133635177692529,1.2521964185035723,1.4664557258910553,0.0
-0.012043968048762482,0.055661853410767466,0.7217394852526845,0.10376316304885082,0.0
0.6291808449654005,-1.2046710388201864,-0.27054959855078486,0.5659178432342991,0.0
-0.053631170843724575,1.5193376280945308,2.414726481128274,0.7861849280769222,0.0
1.3210834134060965,0.4902215129396898,1.8712943777447175,-0.4924137135737622,0.0
-0.24182998152246143,-0.17348543394347557,0.6180552706890284,0.8708169127753058,0.0
1.519518463381356,-0.2923346820181731,0.11719740247239872,-0.35809238953699474,0.0
1.094004152209206,-0.7802512442665883,-0.02336654268409197,-1.62410561398829,0.0
1.22256048353625,-1.031721558974117,0.7885892539212123,-1.0502020902909357,0.0
1.9358588673785448,1.7278617394886535,2.4015859951933933,2.373615532544051,1.0
0.6018798535718624,-1.4841994723914793,-0.1549108965152666,-1.8837323546949245,0.0
0.9147260281293359,-0.07015553561063205,-0.46538300717416253,-0.5071925834003804,0.0
0.7094657405752125,-1.23239919691725,-1.316974840548213,-0.7371506552992981,0.0
0.9253873364970793,-0.30578958936158146,-0.3340525826399833,2.579148745964748,0.0
-1.1783448429836292,-0.09678066544739945,-0.6407312044593664,-0.5023024718446762,0.0
0.44782067898157224,0.36819534880781984,0.792078344951242,-0.11436718138279305,0.0
-0.08314099856473459,-1.2365559697772939,1.9970821818288889,-1.745262436520012,0.0
1.7503492392451805,3.2066061076080343,0.9563050339229817,2.1409757353496284,1.0
-0.12703733863600847,0.27490436142823976,-0.390967809810418,-0.5319445270668723,0.0
-0.10532015011539532,0.6975639882281282,0.5384183905779871,0.2275297757682983,0.0
2.014179065948112,1.7580501370225874,2.374017022593938,1.9175038417636727,1.0
-0.5082477436729289,0.16829278094453298,1.3143688356699035,1.779035504834397,0.0
-0.49166181964287053,0.7359810097580687,-0.36678122811778757,-0.8353163033506752,0.0
-0.9403357127283997,0.2015623215474071,1.068612090226491,0.5008180190626458,0.0
2.2978470364719943,1.731498908032409,2.121498150068872,1.8853597799188786,1.0
1.0373636843346938,-0.5161551227571626,0.3674512500496857,-1.659765338546503,0.0
0.6142921560597954,-0.1958749250397494,-1.094767933536756,-0.46808515882193114,0.0
2.5580641712132337,2.143386462020916,3.4945508378166936,2.0174960509153332,1.0
1.52995080954496,0.3372495497185699,0.47945086533213316,0.010995736382117257,0.0
-0.7193782734127925,-0.6878398788694821,-0.5321838783937785,1.761594729941158,0.0
-0.7347304038952989,0.27015290115474944,0.4601125808394,-1.5537264809835196,0.0
-1.080016325855122,-1.3028915108584593,1.823715501316516,-1.2274380211361182,0.0
2.7145230757378904,2.2107139826624485,1.5360916973740277,0.7994917825623438,1.0
2.0651006255918567,2.2882183665519293,1.9319489737594595,1.8715644303533723,1.0
-1.0145765222879528,0.6748601976672677,-1.0561865751965356,0.8007463402567836,0.0
1.6245488841962177,0.6216554859442867,1.6374468814687206,0.7327508948442273,0.0
-1.292329187235203,-0.05958424994130415,0.3290840209388105,-0.9121379778045713,0.0
1.4980105342907108,-1.009155837304067,-1.1622610891174743,-0.0017129026214804239,0.0
-1.2163784580949581,-0.7308412412026324,-0.5832018492557144,-0.517883622030501,0.0
1.7296966392266964,0.35267917509494895,-0.3228665236593696,-0.41036918515050747,0.0
0.294991741481073,2.727184508486971,-1.695490900562696,-0.3362854766692923,0.0
1.1893022071080332,1.0543655555842775,-0.009252518797813865,-0.372790509281813,0.0
0.20108807280242594,0.10668425540607548,-1.4285516203666462,-0.22163153522577342,0.0
0.9908277621504008,0.16187422007442417,-1.0009175907020247,0.14098657515441962,0.0
-2.1480518728801377,1.3995609661527373,0.4465371699911924,1.0988833521812813,0.0
0.8004804480297569,0.4335045352472391,-1.9943668573064566,0.2639579238265843,0.0
0.22404317500939525,-1.5935836091782847,0.41389575586714955,-1.2245541804323283,0.0
2.1663465829746014,2.4201150060849472,1.8653840786789466,1.8040027592795949,1.0
1.8063692823358666,-0.10630683024229563,-2.139079859319808,-0.3794302566901331,0.0
-0.029051044497667648,0.8935297564782956,1.5782065084835661,1.2202717339713198,0.0
0.38391753371960974,-0.10237708059249513,1.003808906703928,-0.5346659881513507,0.0
1.4393491658864477,1.975400375886196,2.209484825442842,2.0364099494716768,1.0
1.9600122926879155,0.6980645205567837,-1.7933005678808804,-1.623899259113379,0.0
-0.1532599639953198,0.5715223891691764,-0.8784957383025171,-0.09038396019042622,0.0
-0.8798366648181993,0.6234283421648809,0.5665514554329659,0.2699352177916342,0.0
-0.887231525365261,0.13636672922971538,1.219254513964537,-0.4019340364272926,0.0
-1.305143732670321,-0.5055777859461682,0.7260213703520911,0.6019658248313425,0.0
-0.42939923781477735,-0.24650218719684266,-1.0349382407523635,1.1300362153699783,0.0
-0.24193058036029821,-1.2600447191053572,-0.3428634458523574,-0.7706227372933881,0.0
-1.211063279203755,-0.051288070312292745,0.7544549048485095,0.21537156604228833,0.0
1.6549450565166126,2.315997759530402,2.0195982354088065,2.1520504709061363,1.0
0.26737778596699263,1.7542585648178037,0.9991186033255416,0.38520816036099514,0.0
2.941713080271997,1.5788113571154003,2.174141205597118,1.8342432579568764,1.0
2.583162241851582,1.8740376799401606,1.3341109044809512,1.6872311301994372,1.0
2.441101373038244,1.0733961357011563,2.5363616271444807,2.498696012655203,1.0
-0.7168513470781368,-0.14960260219514798,0.05870055603593508,-1.4898051746058036,0.0
